period,flow,reporterCode,partnerCode,primaryValue
2023,M,841,528,39317066639.0
2023,M,841,356,87278828255.0
2023,M,841,364,2268851.0
2023,M,841,554,5794945077.0
2023,M,841,792,16519765151.0
2023,M,841,152,16623260047.0
2023,M,841,404,918514732.0
2023,M,841,376,21162969462.0
2023,M,841,704,118940051668.0
2023,M,841,170,16957922660.999998
2023,M,841,764,58684932837.0
2023,M,841,834,197933931.0
2023,M,841,384,1003403678.0
2023,M,841,446,138194264.0
2023,M,841,504,1771818775.0
2023,M,841,414,1780807032.0
2023,M,841,218,9220415665.0
2023,M,841,616,13627601974.0
2023,M,841,24,1205191072.0
2023,M,841,392,151580564290.0
2023,M,841,276,162959184239.0
2023,M,841,76,40998269163.0
2023,M,841,214,7276804714.0
2023,M,841,58,23501005342.0
2023,M,841,757,52815436548.0
2023,M,841,230,515606151.0
2023,M,841,604,9300683387.0
2023,M,841,512,1759461496.0
2023,M,841,634,2130464035.9999998
2023,M,841,710,14165883620.0
2023,M,841,124,429604898391.0
2023,M,841,32,6730253742.0
2023,M,841,144,2976099550.0
2023,M,841,344,4257940062.0
2023,M,841,826,64776969519.0
2023,M,841,458,47328326350.0
2023,M,841,586,5186861342.0
2023,M,841,818,2540759944.0
2023,M,841,496,31127786.0
2023,M,841,50,8668700578.0
2023,M,841,784,6870278305.0
2023,M,841,192,4110636.9999999995
2023,M,841,31,71612893.0
2023,M,841,288,1738323080.0
2023,M,841,643,4902440527.0
